family,file,p,resid_p,delta,resid_delta
SAE,sweep2d_gemma_L2_sae_000896__sae_006534_fineweb_60deg_dirsae_fineweb.pkl,1.8559661702825967,0.006872082608755265,0.05177182822786932,0.006433718281388686
SAE,sweep2d_gemma_L2_sae_000896__sae_007398_fineweb_60deg_dirsae_fineweb.pkl,2.0356573430607297,0.0045996513178405505,-0.012071233828279867,0.0047242223453583115
SAE,sweep2d_gemma_L2_sae_000896__sae_007583_fineweb_60deg_dirsae_fineweb.pkl,2.2042998510556924,0.008863558892293047,-0.05823017101729631,0.009883502839849578
SAE,sweep2d_gemma_L2_sae_000896__sae_009257_fineweb_60deg_dirsae_fineweb.pkl,1.8849405574323308,0.007611082340634606,0.03953894571252089,0.007214948437738163
SAE,sweep2d_gemma_L2_sae_000896__sae_010171_fineweb_60deg_dirsae_fineweb.pkl,2.1816822155093765,0.004287463811890387,-0.05205333776969491,0.004693857069959487
SAE,sweep2d_gemma_L2_sae_000896__sae_010913_fineweb_60deg_dirsae_fineweb.pkl,2.6084001306056552,0.009819114606048686,-0.13340941381181387,0.016672931379284495
SAE,sweep2d_gemma_L2_sae_000896__sae_011760_fineweb_60deg_dirsae_fineweb.pkl,1.804994096460372,0.0071959129420614614,0.07185846804778939,0.007555647187927806
SAE,sweep2d_gemma_L2_sae_000896__sae_012151_fineweb_60deg_dirsae_fineweb.pkl,2.0544423517779173,0.00889454842411495,-0.020003901303279416,0.00869715785960606
SAE,sweep2d_gemma_L2_sae_000896__sae_012743_fineweb_60deg_dirsae_fineweb.pkl,1.9015167932043613,0.011280065150838348,0.032661403378627975,0.011349709155763821
SAE,sweep2d_gemma_L2_sae_000896__sae_012857_fineweb_60deg_dirsae_fineweb.pkl,2.3663672909340203,0.012731887791708944,-0.09349744752422372,0.013817285967914907
SAE,sweep2d_gemma_L2_sae_000896__sae_013010_fineweb_60deg_dirsae_fineweb.pkl,1.9178290060549468,0.0031915622404858224,0.027750678232768347,0.0033956418524641475
SAE,sweep2d_gemma_L2_sae_000896__sae_013091_fineweb_60deg_dirsae_fineweb.pkl,2.316735978444604,0.005298261162723268,-0.08206235188895723,0.007774093306827153
SAE,sweep2d_gemma_L2_sae_000896__sae_013161_fineweb_60deg_dirsae_fineweb.pkl,2.2010913722462075,0.007781191578392638,-0.05576752568228263,0.009063595977968467
SAE,sweep2d_gemma_L2_sae_000896__sae_014613_fineweb_60deg_dirsae_fineweb.pkl,2.8723129915336862,0.009961542172047777,-0.16921835261186724,0.0190303215208521
SAE,sweep2d_gemma_L2_sae_000896__sae_014886_fineweb_60deg_dirsae_fineweb.pkl,2.2632686356775205,0.009575205205143631,-0.06950827335647163,0.012303975570583037
SAE,sweep2d_gemma_L2_sae_000896__sae_015088_fineweb_60deg_dirsae_fineweb.pkl,1.9679319675495253,0.008519620266418455,0.006979767349150009,0.008568406032400345
SAE,sweep2d_gemma_L2_sae_000896__sae_015246_fineweb_60deg_dirsae_fineweb.pkl,2.211848805545144,0.008638667738180717,-0.06123344066530335,0.00794901988239121
SAE,sweep2d_gemma_L2_sae_000896__sae_015334_fineweb_60deg_dirsae_fineweb.pkl,2.06618287466072,0.004099037114969833,-0.020773554482263194,0.004273310297410384
SAE,sweep2d_gemma_L2_sae_000896__sae_015738_fineweb_60deg_dirsae_fineweb.pkl,1.9923098061758442,0.006835588979399109,0.0004599267998392049,0.007001222209494801
SAE,sweep2d_gemma_L2_sae_000896__sae_016316_fineweb_60deg_dirsae_fineweb.pkl,2.2695578679909625,0.015404653429285592,-0.0814548098321498,0.01394000006181946
SAE,sweep2d_gemma_L2_sae_001249__sae_001820_fineweb_60deg_dirsae_fineweb.pkl,1.8392570472169727,0.004985638410759738,0.057558853711647415,0.00552769132232708
SAE,sweep2d_gemma_L2_sae_001249__sae_003900_fineweb_60deg_dirsae_fineweb.pkl,2.0693495658745356,0.012388203752169768,-0.026144245856190546,0.012698024772060258
SAE,sweep2d_gemma_L2_sae_001249__sae_004091_fineweb_60deg_dirsae_fineweb.pkl,2.5110052747543787,0.019370471104056805,-0.13011240448542824,0.020124163635717597
SAE,sweep2d_gemma_L2_sae_001249__sae_004141_fineweb_60deg_dirsae_fineweb.pkl,2.0561663722639625,0.022767247728317647,-0.02537581524339263,0.0225177685002229
SAE,sweep2d_gemma_L2_sae_001249__sae_004857_fineweb_60deg_dirsae_fineweb.pkl,4.338315297934836,0.036577232170734074,-0.3299213143743356,0.01641840779206845
SAE,sweep2d_gemma_L2_sae_001249__sae_005307_fineweb_60deg_dirsae_fineweb.pkl,2.0176418390594693,0.017143341740983645,-0.012028642473345532,0.017445802274520607
SAE,sweep2d_gemma_L2_sae_001249__sae_005452_fineweb_60deg_dirsae_fineweb.pkl,2.3344160558616616,0.007371694019395918,-0.08671351839819541,0.008710545806193707
SAE,sweep2d_gemma_L2_sae_001249__sae_007398_fineweb_60deg_dirsae_fineweb.pkl,2.2766146070020485,0.009316134047548526,-0.07343691420994897,0.01194515696986069
SAE,sweep2d_gemma_L2_sae_001249__sae_011760_fineweb_60deg_dirsae_fineweb.pkl,1.813845549956013,0.013541084981217333,0.06915361669544416,0.011692056830958811
SAE,sweep2d_gemma_L2_sae_001249__sae_012151_fineweb_60deg_dirsae_fineweb.pkl,2.3425217775813096,0.01960871260645205,-0.09961279961738571,0.01933719956899107
SAE,sweep2d_gemma_L2_sae_001249__sae_012857_fineweb_60deg_dirsae_fineweb.pkl,2.7430587110081825,0.006150997968900843,-0.1547657555314026,0.009024043995232005
SAE,sweep2d_gemma_L2_sae_001249__sae_013010_fineweb_60deg_dirsae_fineweb.pkl,2.139511827301751,0.006422506028281714,-0.04102168732329875,0.0064857718136310215
SAE,sweep2d_gemma_L2_sae_001249__sae_014256_fineweb_60deg_dirsae_fineweb.pkl,2.047186623827351,0.013602002790827085,-0.02412863603262947,0.014009207059005602
SAE,sweep2d_gemma_L2_sae_001249__sae_016316_fineweb_60deg_dirsae_fineweb.pkl,2.9911867186229184,0.02651165198289737,-0.21292507670501157,0.020986968583757364
SAE,sweep2d_gemma_L2_sae_001820__sae_002065_fineweb_60deg_dirsae_fineweb.pkl,2.1177212639622987,0.008873083326219949,-0.03694133472132963,0.008622257211243397
SAE,sweep2d_gemma_L2_sae_001820__sae_002765_fineweb_60deg_dirsae_fineweb.pkl,2.3126392934116295,0.004677980697926239,-0.08235893485486631,0.006072592987950248
SAE,sweep2d_gemma_L2_sae_001820__sae_003900_fineweb_60deg_dirsae_fineweb.pkl,1.993566809893946,0.008040813221528673,-0.0007413687697126378,0.008222473679440715
SAE,sweep2d_gemma_L2_sae_001820__sae_004091_fineweb_60deg_dirsae_fineweb.pkl,2.0418498141471737,0.012053732909083887,-0.013635318820068666,0.012267845680733261
SAE,sweep2d_gemma_L2_sae_001820__sae_004141_fineweb_60deg_dirsae_fineweb.pkl,2.1210380103159454,0.005886374704003574,-0.03756851955741724,0.0047856271362569066
SAE,sweep2d_gemma_L2_sae_001820__sae_004857_fineweb_60deg_dirsae_fineweb.pkl,2.4484468894772538,0.011872130212181416,-0.10985449360314717,0.014319786654771217
SAE,sweep2d_gemma_L2_sae_001820__sae_005307_fineweb_60deg_dirsae_fineweb.pkl,2.079606658297708,0.012505083692132267,-0.02512101740332107,0.012491582776098027
SAE,sweep2d_gemma_L2_sae_001820__sae_005452_fineweb_60deg_dirsae_fineweb.pkl,3.119882174198748,0.030096786311000448,-0.2240243253214422,0.025655228829876475
SAE,sweep2d_gemma_L2_sae_001820__sae_006534_fineweb_60deg_dirsae_fineweb.pkl,1.8866992155734714,0.004162329090667646,0.038870910303627555,0.004595154233296039
SAE,sweep2d_gemma_L2_sae_001820__sae_007398_fineweb_60deg_dirsae_fineweb.pkl,2.0222069144358548,0.01315782051952741,-0.008283581096947944,0.013127615204681324
SAE,sweep2d_gemma_L2_sae_001820__sae_007583_fineweb_60deg_dirsae_fineweb.pkl,2.5432331137541824,0.01211358636307392,-0.12820704611365097,0.011236290865847173
SAE,sweep2d_gemma_L2_sae_001820__sae_009257_fineweb_60deg_dirsae_fineweb.pkl,1.9760223624992164,0.008951934844299616,0.00871189564048772,0.008736304978654057
SAE,sweep2d_gemma_L2_sae_001820__sae_010171_fineweb_60deg_dirsae_fineweb.pkl,2.3844520613633815,0.010024333060493981,-0.09602010553275131,0.013232761271391873
SAE,sweep2d_gemma_L2_sae_001820__sae_010913_fineweb_60deg_dirsae_fineweb.pkl,2.0551434634431778,0.008787967392119221,-0.015732405937349776,0.009409590326479518
SAE,sweep2d_gemma_L2_sae_001820__sae_011760_fineweb_60deg_dirsae_fineweb.pkl,1.7888841733790377,0.015061569193865334,0.07761559246981516,0.014541215125783673
SAE,sweep2d_gemma_L2_sae_001820__sae_012151_fineweb_60deg_dirsae_fineweb.pkl,2.004564132495672,0.013690765842336739,-0.00639174519887769,0.01350813953335934
SAE,sweep2d_gemma_L2_sae_001820__sae_012743_fineweb_60deg_dirsae_fineweb.pkl,1.906907227953774,0.007633122402478589,0.0315578766831847,0.007536493325467643
SAE,sweep2d_gemma_L2_sae_001820__sae_012857_fineweb_60deg_dirsae_fineweb.pkl,2.493131958737149,0.009096538426978915,-0.11758343112271752,0.009848863946635294
SAE,sweep2d_gemma_L2_sae_001820__sae_013010_fineweb_60deg_dirsae_fineweb.pkl,2.006120275467495,0.006235493279622515,-0.0010707064330984697,0.006244589141888925
SAE,sweep2d_gemma_L2_sae_001820__sae_013091_fineweb_60deg_dirsae_fineweb.pkl,2.238898775569466,0.012104055690540388,-0.06426996444681948,0.014194560857556616
SAE,sweep2d_gemma_L2_sae_001820__sae_013161_fineweb_60deg_dirsae_fineweb.pkl,2.104186919374839,0.01030261671910925,-0.030177596497079004,0.011054654887971221
SAE,sweep2d_gemma_L2_sae_001820__sae_014256_fineweb_60deg_dirsae_fineweb.pkl,2.0318045062662162,0.011059691086247766,-0.011458090506620144,0.01091854078668884
SAE,sweep2d_gemma_L2_sae_001820__sae_014613_fineweb_60deg_dirsae_fineweb.pkl,2.3395602964433975,0.007408485736520826,-0.08796521561556465,0.007945686216293098
SAE,sweep2d_gemma_L2_sae_001820__sae_014886_fineweb_60deg_dirsae_fineweb.pkl,2.0757111246521918,0.0076982729897940695,-0.021819350228960605,0.00861317007332749
SAE,sweep2d_gemma_L2_sae_001820__sae_015088_fineweb_60deg_dirsae_fineweb.pkl,1.9576211046428165,0.006710504753005983,0.012748777127159843,0.006718357969022084
SAE,sweep2d_gemma_L2_sae_001820__sae_015246_fineweb_60deg_dirsae_fineweb.pkl,2.0020043672374377,0.014142677401586463,-0.003460480981423232,0.01409317296846206
SAE,sweep2d_gemma_L2_sae_001820__sae_015334_fineweb_60deg_dirsae_fineweb.pkl,1.8926568485574855,0.01071073873498512,0.0381348870648562,0.009652638044217055
SAE,sweep2d_gemma_L2_sae_001820__sae_015738_fineweb_60deg_dirsae_fineweb.pkl,1.9711871894302824,0.007922255278378696,0.008156811195351646,0.00803722972809544
SAE,sweep2d_gemma_L2_sae_001820__sae_016316_fineweb_60deg_dirsae_fineweb.pkl,2.1959206804003566,0.005846076342391003,-0.05447868877116305,0.006808464026109675
SAE,sweep2d_gemma_L2_sae_002065__sae_002765_fineweb_60deg_dirsae_fineweb.pkl,1.822592656544864,0.019706087090648892,0.05644716799934329,0.021062450428345987
SAE,sweep2d_gemma_L2_sae_002065__sae_004091_fineweb_60deg_dirsae_fineweb.pkl,1.6568637215045847,0.014950333400534633,0.14009943946967615,0.016647695920422825
SAE,sweep2d_gemma_L2_sae_002065__sae_004141_fineweb_60deg_dirsae_fineweb.pkl,1.7070342980019433,0.009336352335009363,0.11628369273740287,0.01140134041167975
SAE,sweep2d_gemma_L2_sae_002065__sae_004857_fineweb_60deg_dirsae_fineweb.pkl,3.1732223846611114,0.02964948798485193,-0.2297242817636553,0.020502690088834714
SAE,sweep2d_gemma_L2_sae_002065__sae_005452_fineweb_60deg_dirsae_fineweb.pkl,2.8503640160198085,0.0400282439059991,-0.22165535263811692,0.037540676510476996
SAE,sweep2d_gemma_L2_sae_002065__sae_007398_fineweb_60deg_dirsae_fineweb.pkl,2.4168604953842334,0.014359754176211168,-0.11199488406431932,0.009588381599832108
SAE,sweep2d_gemma_L2_sae_002065__sae_007583_fineweb_60deg_dirsae_fineweb.pkl,2.165956142098762,0.017042816934026726,-0.0518414637818395,0.017355932726445374
SAE,sweep2d_gemma_L2_sae_002065__sae_009257_fineweb_60deg_dirsae_fineweb.pkl,1.8831683773057302,0.03326933705674285,0.012756550711406993,0.03575155526727417
SAE,sweep2d_gemma_L2_sae_002065__sae_010171_fineweb_60deg_dirsae_fineweb.pkl,1.7708370671633098,0.025092893117417307,0.07257047382370255,0.027706778316739865
SAE,sweep2d_gemma_L2_sae_002065__sae_010913_fineweb_60deg_dirsae_fineweb.pkl,1.9930891531850392,0.006024247632509353,0.0007441297042420184,0.0060567931707555854
SAE,sweep2d_gemma_L2_sae_002065__sae_011760_fineweb_60deg_dirsae_fineweb.pkl,1.722393923026495,0.007911477662702542,0.11142036556760472,0.006291984488805512
SAE,sweep2d_gemma_L2_sae_002065__sae_012743_fineweb_60deg_dirsae_fineweb.pkl,1.6871034405452088,0.01590367816776248,0.1214245473915396,0.01900525497332701
SAE,sweep2d_gemma_L2_sae_002065__sae_012857_fineweb_60deg_dirsae_fineweb.pkl,1.9178855879571302,0.01327760778649232,0.022826676805846838,0.013575550385361417
SAE,sweep2d_gemma_L2_sae_002065__sae_013091_fineweb_60deg_dirsae_fineweb.pkl,2.0459347408231876,0.010420912059760966,-0.015878564797125398,0.010424933357695213
SAE,sweep2d_gemma_L2_sae_002065__sae_013161_fineweb_60deg_dirsae_fineweb.pkl,2.564250243610284,0.004837426303672113,-0.1274384323729606,0.009524668632977528
SAE,sweep2d_gemma_L2_sae_002065__sae_014256_fineweb_60deg_dirsae_fineweb.pkl,2.313657581723843,0.00875821235372374,-0.08446132942004574,0.008530535597809764
SAE,sweep2d_gemma_L2_sae_002065__sae_014613_fineweb_60deg_dirsae_fineweb.pkl,1.947614314091605,0.013667435792015846,0.012793383900107414,0.013842231330756334
SAE,sweep2d_gemma_L2_sae_002065__sae_014886_fineweb_60deg_dirsae_fineweb.pkl,2.2406300752679527,0.005520430376161965,-0.0657727927555713,0.006682004283137959
SAE,sweep2d_gemma_L2_sae_002065__sae_015088_fineweb_60deg_dirsae_fineweb.pkl,1.972926511448195,0.00890108921476124,0.005175993839785205,0.00924515232689206
SAE,sweep2d_gemma_L2_sae_002065__sae_015246_fineweb_60deg_dirsae_fineweb.pkl,2.214153695544818,0.007851962164483375,-0.059590795981233534,0.008695481586934641
SAE,sweep2d_gemma_L2_sae_002065__sae_015334_fineweb_60deg_dirsae_fineweb.pkl,1.7877487252868152,0.005387354233059385,0.07878734712062196,0.006045710362893244
SAE,sweep2d_gemma_L2_sae_002065__sae_015738_fineweb_60deg_dirsae_fineweb.pkl,2.064126835429839,0.005157912226727941,-0.021121545950572328,0.004777968201312768
SAE,sweep2d_gemma_L2_sae_002065__sae_016316_fineweb_60deg_dirsae_fineweb.pkl,2.443278069778336,0.00466461499519398,-0.10896851765480565,0.003840085876966982
SAE,sweep2d_gemma_L2_sae_002765__sae_003900_fineweb_60deg_dirsae_fineweb.pkl,2.261404077895179,0.013737162256468795,-0.07048350183127637,0.015330176624340955
SAE,sweep2d_gemma_L2_sae_002765__sae_004091_fineweb_60deg_dirsae_fineweb.pkl,2.336342237376445,0.015254209168189965,-0.09288317640887195,0.01593655796908443
SAE,sweep2d_gemma_L2_sae_002765__sae_004857_fineweb_60deg_dirsae_fineweb.pkl,3.677541454849649,0.030893226253697448,-0.27209678055305914,0.028620554605783697
SAE,sweep2d_gemma_L2_sae_002765__sae_005307_fineweb_60deg_dirsae_fineweb.pkl,2.307265678694997,0.01002087359934616,-0.080501592244912,0.012153268015277916
SAE,sweep2d_gemma_L2_sae_002765__sae_005452_fineweb_60deg_dirsae_fineweb.pkl,2.149037193246245,0.05056040004137581,-0.10113302627105804,0.05401486007281012
SAE,sweep2d_gemma_L2_sae_002765__sae_006534_fineweb_60deg_dirsae_fineweb.pkl,2.689830910210211,0.006656297507422467,-0.14725552769036973,0.011561061912545363
SAE,sweep2d_gemma_L2_sae_002765__sae_007398_fineweb_60deg_dirsae_fineweb.pkl,2.6935727938515064,0.01089357288447082,-0.14644562227751953,0.017464329034730296
SAE,sweep2d_gemma_L2_sae_002765__sae_011760_fineweb_60deg_dirsae_fineweb.pkl,1.9924091072530044,0.012943894099762552,0.0007179905710483839,0.012808914440643903
SAE,sweep2d_gemma_L2_sae_002765__sae_012151_fineweb_60deg_dirsae_fineweb.pkl,2.0999012978495553,0.026100374024952414,-0.04706502073150717,0.023547685172426672
SAE,sweep2d_gemma_L2_sae_002765__sae_012857_fineweb_60deg_dirsae_fineweb.pkl,2.897341089616061,0.008177777905285972,-0.17058286955037724,0.0178892503089451
SAE,sweep2d_gemma_L2_sae_002765__sae_013010_fineweb_60deg_dirsae_fineweb.pkl,2.100096306063026,0.007863057787094693,-0.029418396159700926,0.008557065405356473
SAE,sweep2d_gemma_L2_sae_002765__sae_014256_fineweb_60deg_dirsae_fineweb.pkl,1.9867198338891567,0.009005391368747688,0.0015902616761539912,0.009023094480127766
SAE,sweep2d_gemma_L2_sae_002765__sae_015088_fineweb_60deg_dirsae_fineweb.pkl,4.218020637858897,0.0209417122237939,-0.28668149912607815,0.01980223318348359
SAE,sweep2d_gemma_L2_sae_002765__sae_015334_fineweb_60deg_dirsae_fineweb.pkl,2.280891493090157,0.007551169115472353,-0.07530775601705983,0.008457285874104624
SAE,sweep2d_gemma_L2_sae_002765__sae_016316_fineweb_60deg_dirsae_fineweb.pkl,2.244868695469033,0.02193590850716284,-0.07471054517962798,0.02283568973720354
SAE,sweep2d_gemma_L2_sae_003900__sae_004091_fineweb_60deg_dirsae_fineweb.pkl,1.9816489164543396,0.007437216900540442,0.0032991591130320645,0.007543304992636896
SAE,sweep2d_gemma_L2_sae_003900__sae_004141_fineweb_60deg_dirsae_fineweb.pkl,1.9649645954749533,0.005526346785488316,0.01048813015931028,0.005644304900518901
SAE,sweep2d_gemma_L2_sae_003900__sae_004857_fineweb_60deg_dirsae_fineweb.pkl,3.226431711608718,0.011949054737782664,-0.2153319618248624,0.011752626939888502
SAE,sweep2d_gemma_L2_sae_003900__sae_005452_fineweb_60deg_dirsae_fineweb.pkl,2.486276687363445,0.040477775176187995,-0.156205129878263,0.0385104000582203
SAE,sweep2d_gemma_L2_sae_003900__sae_007583_fineweb_60deg_dirsae_fineweb.pkl,2.5656612154634906,0.006686058871294619,-0.13082780304005975,0.005203882112845958
SAE,sweep2d_gemma_L2_sae_003900__sae_009257_fineweb_60deg_dirsae_fineweb.pkl,2.0570034444898,0.009561956908779201,-0.018112153555611313,0.009950544627080605
SAE,sweep2d_gemma_L2_sae_003900__sae_010171_fineweb_60deg_dirsae_fineweb.pkl,2.22492401710357,0.008753566123179271,-0.06181151139746338,0.009614701200726222
SAE,sweep2d_gemma_L2_sae_003900__sae_011760_fineweb_60deg_dirsae_fineweb.pkl,1.7929960431522995,0.022250695235312753,0.07194278868461793,0.022158030840561702
SAE,sweep2d_gemma_L2_sae_003900__sae_012743_fineweb_60deg_dirsae_fineweb.pkl,2.1875053044936914,0.008302607349472097,-0.05344048817072754,0.008579858151672986
SAE,sweep2d_gemma_L2_sae_003900__sae_012857_fineweb_60deg_dirsae_fineweb.pkl,2.2108882413153563,0.005555841972831535,-0.057864127898094905,0.007055218427309746
SAE,sweep2d_gemma_L2_sae_003900__sae_013091_fineweb_60deg_dirsae_fineweb.pkl,2.430283895928408,0.006659135907853348,-0.10643912104409602,0.00626691778131595
SAE,sweep2d_gemma_L2_sae_003900__sae_013161_fineweb_60deg_dirsae_fineweb.pkl,2.080157040575466,0.004722636157240977,-0.023873611548546763,0.0052613423620533365
SAE,sweep2d_gemma_L2_sae_003900__sae_014613_fineweb_60deg_dirsae_fineweb.pkl,2.3267548390477777,0.006156544745795193,-0.08637084665610463,0.006521245498239875
SAE,sweep2d_gemma_L2_sae_003900__sae_014886_fineweb_60deg_dirsae_fineweb.pkl,2.085928699324876,0.0038422115893707066,-0.026318680246578702,0.0037279432817828202
SAE,sweep2d_gemma_L2_sae_003900__sae_015088_fineweb_60deg_dirsae_fineweb.pkl,1.9176818555619732,0.004799107653657222,0.02673776644966917,0.005357991910591508
SAE,sweep2d_gemma_L2_sae_003900__sae_015246_fineweb_60deg_dirsae_fineweb.pkl,2.23039099161477,0.0055657546902826965,-0.06501139283735462,0.004230887831029058
SAE,sweep2d_gemma_L2_sae_003900__sae_015738_fineweb_60deg_dirsae_fineweb.pkl,1.7864566445287444,0.004723281304201236,0.08137389440061905,0.0030971933318740493
SAE,sweep2d_gemma_L2_sae_003900__sae_016316_fineweb_60deg_dirsae_fineweb.pkl,1.9910236519497628,0.01117090068967065,0.001591601845088608,0.011109089246654285
SAE,sweep2d_gemma_L2_sae_004091__sae_004141_fineweb_60deg_dirsae_fineweb.pkl,1.9770809947973749,0.005559925877169832,0.006609302491876459,0.005523900685355957
SAE,sweep2d_gemma_L2_sae_004091__sae_004857_fineweb_60deg_dirsae_fineweb.pkl,2.1025317625096926,0.03169690704441651,-0.044339966190071446,0.03156341867540627
SAE,sweep2d_gemma_L2_sae_004091__sae_005307_fineweb_60deg_dirsae_fineweb.pkl,1.7947975723111653,0.014903789550989588,0.07225410897499022,0.01565282418368808
SAE,sweep2d_gemma_L2_sae_004091__sae_005452_fineweb_60deg_dirsae_fineweb.pkl,2.3621773136594597,0.01579194699337969,-0.09649585866649654,0.01678769797764876
SAE,sweep2d_gemma_L2_sae_004091__sae_006534_fineweb_60deg_dirsae_fineweb.pkl,1.8818141721829984,0.017741062611493406,0.037342619634370154,0.01779497222994566
SAE,sweep2d_gemma_L2_sae_004091__sae_007398_fineweb_60deg_dirsae_fineweb.pkl,2.1308019587185933,0.01125259345403123,-0.03942377646383672,0.011564998480342214
SAE,sweep2d_gemma_L2_sae_004091__sae_007583_fineweb_60deg_dirsae_fineweb.pkl,2.416751940569222,0.015299486525313185,-0.11040880581522218,0.012197501359081719
SAE,sweep2d_gemma_L2_sae_004091__sae_009257_fineweb_60deg_dirsae_fineweb.pkl,2.0996825297923962,0.012507634290264542,-0.03520698697485856,0.012252634550703542
SAE,sweep2d_gemma_L2_sae_004091__sae_010171_fineweb_60deg_dirsae_fineweb.pkl,2.6842745568698207,0.009527549979483652,-0.14640891245701235,0.015716792061773382
SAE,sweep2d_gemma_L2_sae_004091__sae_010913_fineweb_60deg_dirsae_fineweb.pkl,2.5386533865287357,0.020945627447502533,-0.1329097854288807,0.023168149173175584
SAE,sweep2d_gemma_L2_sae_004091__sae_011760_fineweb_60deg_dirsae_fineweb.pkl,1.7339844379881832,0.00727188592835369,0.10321483559678371,0.008679631579083955
SAE,sweep2d_gemma_L2_sae_004091__sae_012151_fineweb_60deg_dirsae_fineweb.pkl,1.8604091463051529,0.014494683748230193,0.04644344729262756,0.014412221729206738
SAE,sweep2d_gemma_L2_sae_004091__sae_012743_fineweb_60deg_dirsae_fineweb.pkl,2.568231617748325,0.007819553527164621,-0.13029441207785275,0.00950535042550768
SAE,sweep2d_gemma_L2_sae_004091__sae_012857_fineweb_60deg_dirsae_fineweb.pkl,2.564748699095615,0.007541502874756021,-0.12789799498027166,0.011744016244401814
SAE,sweep2d_gemma_L2_sae_004091__sae_013010_fineweb_60deg_dirsae_fineweb.pkl,2.0309262740769687,0.015150603426775605,-0.009736882529477972,0.015393573204767183
SAE,sweep2d_gemma_L2_sae_004091__sae_013091_fineweb_60deg_dirsae_fineweb.pkl,2.4787417946862873,0.01184083220615756,-0.11575257959658215,0.015322152999455947
SAE,sweep2d_gemma_L2_sae_004091__sae_013161_fineweb_60deg_dirsae_fineweb.pkl,2.0164403351765734,0.010441115527859056,-0.0071177514788189145,0.01037037119963087
SAE,sweep2d_gemma_L2_sae_004091__sae_014256_fineweb_60deg_dirsae_fineweb.pkl,2.2315248079218604,0.022534726363766702,-0.07218049060903031,0.023200833097098816
SAE,sweep2d_gemma_L2_sae_004091__sae_014613_fineweb_60deg_dirsae_fineweb.pkl,2.627819615742739,0.019002970222901844,-0.14497231083286813,0.02142050153481363
SAE,sweep2d_gemma_L2_sae_004091__sae_014886_fineweb_60deg_dirsae_fineweb.pkl,2.5012815320888144,0.015283942485194857,-0.12010011208932904,0.017262830020475264
SAE,sweep2d_gemma_L2_sae_004091__sae_015088_fineweb_60deg_dirsae_fineweb.pkl,2.1705198824376954,0.02028697337286448,-0.05765899084805613,0.019430301667308744
SAE,sweep2d_gemma_L2_sae_004091__sae_015246_fineweb_60deg_dirsae_fineweb.pkl,2.254125949381391,0.018892458926000076,-0.07560169794856798,0.019136955719833974
SAE,sweep2d_gemma_L2_sae_004091__sae_015334_fineweb_60deg_dirsae_fineweb.pkl,1.8554590561969984,0.008529834771893941,0.05123122036223928,0.007740215199842012
SAE,sweep2d_gemma_L2_sae_004091__sae_015738_fineweb_60deg_dirsae_fineweb.pkl,1.8287907911496113,0.008870253783706497,0.06160347855144544,0.008815111930324979
SAE,sweep2d_gemma_L2_sae_004091__sae_016316_fineweb_60deg_dirsae_fineweb.pkl,2.0147186032779474,0.0169029743670696,-0.009523779992730755,0.01681842838211909
SAE,sweep2d_gemma_L2_sae_004141__sae_004857_fineweb_60deg_dirsae_fineweb.pkl,2.357961043588058,0.003965998658066827,-0.09094033528279709,0.005453448627937452
SAE,sweep2d_gemma_L2_sae_004141__sae_005307_fineweb_60deg_dirsae_fineweb.pkl,1.6714103134492557,0.010484359559004916,0.1329078076912992,0.012508226156169354
SAE,sweep2d_gemma_L2_sae_004141__sae_005452_fineweb_60deg_dirsae_fineweb.pkl,2.6738752963696633,0.03551240822351156,-0.19005878552768202,0.03324330830295787
SAE,sweep2d_gemma_L2_sae_004141__sae_006534_fineweb_60deg_dirsae_fineweb.pkl,1.8483070731453357,0.010444857652011613,0.05122167091299888,0.011551074277595727
SAE,sweep2d_gemma_L2_sae_004141__sae_007398_fineweb_60deg_dirsae_fineweb.pkl,1.938202709016632,0.0069577056610543395,0.02141882344836355,0.006319148005141186
SAE,sweep2d_gemma_L2_sae_004141__sae_007583_fineweb_60deg_dirsae_fineweb.pkl,1.924239901050766,0.006418687349966477,0.026334953079887456,0.0056680491695157665
SAE,sweep2d_gemma_L2_sae_004141__sae_009257_fineweb_60deg_dirsae_fineweb.pkl,1.937784556155244,0.005896132133790671,0.021585048285248862,0.005391564731741972
SAE,sweep2d_gemma_L2_sae_004141__sae_010171_fineweb_60deg_dirsae_fineweb.pkl,2.206981298101071,0.00863513175228517,-0.05677509932889024,0.010308794417721789
SAE,sweep2d_gemma_L2_sae_004141__sae_010913_fineweb_60deg_dirsae_fineweb.pkl,2.101861042924466,0.005165006154911533,-0.029873961725424485,0.005729658964834187
SAE,sweep2d_gemma_L2_sae_004141__sae_011760_fineweb_60deg_dirsae_fineweb.pkl,1.9205379981616548,0.007494080895594714,0.026389494415550777,0.007396302402235086
SAE,sweep2d_gemma_L2_sae_004141__sae_012151_fineweb_60deg_dirsae_fineweb.pkl,2.0287940894284033,0.005928580892355062,-0.011333346170213941,0.006009157203622595
SAE,sweep2d_gemma_L2_sae_004141__sae_012743_fineweb_60deg_dirsae_fineweb.pkl,1.6773751972194357,0.0068534671955084205,0.13441566471753255,0.004701476477516731
SAE,sweep2d_gemma_L2_sae_004141__sae_012857_fineweb_60deg_dirsae_fineweb.pkl,2.2411113371032094,0.005444379048055196,-0.06549923208243619,0.006593314039150009
SAE,sweep2d_gemma_L2_sae_004141__sae_013010_fineweb_60deg_dirsae_fineweb.pkl,1.9522134997475684,0.005253692462614787,0.015199265124346733,0.005303756980068183
